id,name,startedAt,endedAt,postureStanding ,postureSittingPublic ,postureSittingPrivate ,postureSitting ,postureLying ,genderMale ,genderFemale ,age0To14 ,age15To24 ,age25To64 ,age65Plus ,activityConsuming ,activityPlaying ,activitySleep ,activityCulturallyEngaged ,activityWaitingTransport ,activityCommercial ,activityPet ,activitySubstanceUse ,activityHomelessCamping ,activityPanhandling ,location
SFCC2634,UN Plaza,06/10/17 05:00 PM,06/10/17 05:10 PM,3,,,,,2,1,1,,2,,,,,,,,,,,,"-122.414, 37.78"
SFCC2635,UN Plaza,06/10/17 05:00 PM,06/10/17 05:10 PM,,,,1,,1,,,,1,,1,,,,,,,,,,"-122.414, 37.78"
SFCC2636,UN Plaza,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2637,UN Plaza,06/10/17 05:00 PM,06/10/17 05:10 PM,2,,,,,,2,,,,2,2,1,,,,,,,,,"-122.414, 37.78"
SFCC2638,UN Plaza,06/10/17 05:00 PM,06/10/17 05:10 PM,,,,2,,,2,1,,1,,1,,,,,,,,,,"-122.414, 37.78"
SFCC2639,UN Plaza,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,,1,,,1,,1,,,,,,,,,,"-122.414, 37.78"
SFCC2640,UN Plaza,06/10/17 05:00 PM,06/10/17 05:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2641,UN Plaza,06/10/17 05:00 PM,06/10/17 05:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2642,UN Plaza,06/10/17 05:00 PM,06/10/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2643,UN Plaza,06/10/17 05:00 PM,06/10/17 05:10 PM,,,,5,,4,1,,,5,,,,,,,,,,,,"-122.414, 37.78"
SFCC2644,UN Plaza,06/10/17 05:00 PM,06/10/17 05:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2645,UN Plaza,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2646,UN Plaza,06/10/17 05:00 PM,06/10/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2647,UN Plaza,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2648,UN Plaza,06/10/17 05:00 PM,06/10/17 05:10 PM,,,,,1,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2649,UN Plaza,06/10/17 05:00 PM,06/10/17 05:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2650,UN Plaza,06/10/17 05:00 PM,06/10/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2651,UN Plaza,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2652,UN Plaza,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2653,UN Plaza,06/10/17 05:00 PM,06/10/17 05:10 PM,10,,,,,8,2,,,10,,,,,,,,,1,,,"-122.414, 37.78"
SFCC2654,UN Plaza,06/10/17 05:00 PM,06/10/17 05:10 PM,4,,,,,4,,,,4,,,,,,,,,,,,"-122.414, 37.78"
SFCC2655,UN Plaza,06/10/17 05:00 PM,06/10/17 05:10 PM,3,,,,,,3,,,3,,,,,,,,,,,,"-122.414, 37.78"
SFCC2656,UN Plaza,06/10/17 05:00 PM,06/10/17 05:10 PM,2,,,,,2,,,,2,,,,,,,,,,,,"-122.414, 37.78"
SFCC2657,UN Plaza,06/10/17 05:00 PM,06/10/17 05:10 PM,2,,,,,2,,,,2,,,,,,,,,,,,"-122.414, 37.78"
SFCC2658,UN Plaza,06/10/17 05:00 PM,06/10/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2659,UN Plaza,06/10/17 05:00 PM,06/10/17 05:10 PM,4,,,,,4,,,,4,,,,,,,,,,,,"-122.414, 37.78"
SFCC2660,UN Plaza,06/10/17 05:00 PM,06/10/17 05:10 PM,,,,1,,,1,,,1,,,,,,,,,,1,,"-122.414, 37.78"
SFCC2661,UN Plaza,06/10/17 05:00 PM,06/10/17 05:10 PM,,,,,1,,1,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2662,UN Plaza,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2663,UN Plaza,06/10/17 05:00 PM,06/10/17 05:10 PM,2,,,,,2,,,1,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2664,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,,1,,,1,,1,,,,,,,,,,"-122.421, 37.779"
SFCC2665,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,,1,,,,1,,,,1,,,,,,1,,,,,,"-122.421, 37.779"
SFCC2666,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,,1,,,,,,"-122.421, 37.779"
SFCC2667,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,,1,,,,,,"-122.421, 37.779"
SFCC2668,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,,1,,,,,,"-122.421, 37.779"
SFCC2669,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,,1,,,,,,"-122.421, 37.779"
SFCC2670,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,,1,,,,,1,,,1,,,,,,1,,,,,,"-122.421, 37.779"
SFCC2671,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,,1,,,,,1,,,1,,,,,,1,,,,,,"-122.421, 37.779"
SFCC2672,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,,1,,,1,,,,,,1,,,,,,"-122.421, 37.779"
SFCC2673,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,,1,,,1,,,,,,1,,,,,,"-122.421, 37.779"
SFCC2674,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,,1,,,,,,"-122.421, 37.779"
SFCC2675,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2676,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2677,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2678,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2679,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,1,,,,,,,,,"-122.421, 37.779"
SFCC2680,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,1,,,,,1,,,,"-122.421, 37.779"
SFCC2681,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,1,,,,,1,,,,"-122.421, 37.779"
SFCC2682,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,,1,,,,1,,,,,,,,,,,"-122.421, 37.779"
SFCC2683,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,,1,,,,,,,,,,,"-122.421, 37.779"
SFCC2684,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2685,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2686,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2687,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2688,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2689,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,,1,,,,,,,,,,,"-122.421, 37.779"
SFCC2690,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,,1,,,,,,,,,,,"-122.421, 37.779"
SFCC2691,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,,1,,,,,,,,,,,"-122.421, 37.779"
SFCC2692,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,,1,,,,,,,,,,,"-122.421, 37.779"
SFCC2693,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2694,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2695,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2696,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2697,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2698,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,,1,,,,1,,,,,,,,,,,"-122.421, 37.779"
SFCC2699,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,,1,,,,1,,,,,,,,,,,"-122.421, 37.779"
SFCC2700,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,,1,,,,1,,,,,,,,,,,"-122.421, 37.779"
SFCC2701,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,,1,,,,1,,,,,,,,,,,"-122.421, 37.779"
SFCC2702,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,,1,,,,1,,,,,,,,,,,"-122.421, 37.779"
SFCC2703,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,,1,,,,1,,,,,,,,,,,"-122.421, 37.779"
SFCC2704,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2705,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2706,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2707,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2708,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2709,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,,1,,,,,,,,,,,"-122.421, 37.779"
SFCC2710,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2711,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,1,,,,,,,,,,,,,"-122.421, 37.779"
SFCC2712,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,,1,,,,,1,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2713,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,,1,,,,,,,,,,,"-122.421, 37.779"
SFCC2714,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2715,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2716,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,,1,,,,,1,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2717,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,,1,,,,,,,,,,,"-122.421, 37.779"
SFCC2718,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2719,Memorial Court,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,,1,1,,,,1,,,,,,,,,,,1,"-122.421, 37.779"
SFCC2720,City Hall,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.419, 37.7793"
SFCC2721,City Hall,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,1,,,,,,,"-122.419, 37.7793"
SFCC2722,City Hall,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,,1,,,1,,,,,,,,1,,,,"-122.419, 37.7793"
SFCC2723,City Hall,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.419, 37.7793"
SFCC2724,City Hall,05/25/17 05:00 PM,05/25/17 05:10 PM,,1,,,,1,,,,1,,,,,,1,,,,,,"-122.419, 37.7793"
SFCC2725,City Hall,05/25/17 05:00 PM,05/25/17 05:10 PM,2,,,,,2,,,,2,,,,,,,,,,,,"-122.419, 37.7793"
SFCC2726,City Hall,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,,1,,,,,,"-122.419, 37.7793"
SFCC2727,City Hall,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,,1,,,,,,"-122.419, 37.7793"
SFCC2728,City Hall,05/25/17 05:00 PM,05/25/17 05:10 PM,,1,,,,,1,,,1,,,,,,1,,,,,,"-122.419, 37.7793"
SFCC2729,City Hall,05/25/17 05:00 PM,05/25/17 05:10 PM,,1,,,,,1,,,1,,,,,,1,,,,,,"-122.419, 37.7793"
SFCC2730,City Hall,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,,,,1,,,,,,"-122.419, 37.7793"
SFCC2731,City Hall,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,,1,,,1,,,,,,,,1,,,,"-122.419, 37.7793"
SFCC2732,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2733,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2734,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2735,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2736,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2737,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2738,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,,1,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2739,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,,1,1,,,,1,,,,1,,,,,,,,"-122.418, 37.7796"
SFCC2740,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,1,,,,,,,,"-122.418, 37.7796"
SFCC2741,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2742,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2743,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2744,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2745,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2746,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2747,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2748,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2749,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2750,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2751,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2752,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2753,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2754,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2755,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,,1,,1,,,1,,,,1,,,,,,,,"-122.418, 37.7796"
SFCC2756,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,,1,1,,,,1,,,,1,,,,,,,,"-122.418, 37.7796"
SFCC2757,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,,1,1,,,,1,,,,1,,,,,,,,"-122.418, 37.7796"
SFCC2758,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,,1,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2759,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,,1,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2760,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,1,,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2761,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,,1,,1,,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2762,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2763,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2764,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2765,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2766,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2767,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2768,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2769,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2770,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2771,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,,1,,,,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2772,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,,1,,,,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2773,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,1,,,,,,,,,"-122.418, 37.7796"
SFCC2774,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,,1,,,1,,,1,,,,,,,,,"-122.418, 37.7796"
SFCC2775,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2776,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2777,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2778,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2779,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2780,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2781,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2782,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2783,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2784,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,,1,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2785,Civic Center Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,,1,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2786,Library Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,,1,1,,,,,,,,,,"-122.416, 37.7796"
SFCC2787,Library Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,,1,,,,1,1,,,,,,,,,,"-122.416, 37.7796"
SFCC2788,Library Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,,1,1,,,,,,,,,,"-122.416, 37.7796"
SFCC2789,Library Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,,1,1,,,,,,,,,,"-122.416, 37.7796"
SFCC2790,Library Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,,,1,,,,,,,,,,"-122.416, 37.7796"
SFCC2791,Library Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,,1,,,1,,,1,,,,,,,,,"-122.416, 37.7796"
SFCC2792,Library Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,1,,,,,,,,,"-122.416, 37.7796"
SFCC2793,Library Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,,1,,,1,,,1,,,,,,,,,"-122.416, 37.7796"
SFCC2794,Library Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,,1,1,,,,1,,,1,,,,,,,,,"-122.416, 37.7796"
SFCC2795,Library Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,1,,,,,,,,,"-122.416, 37.7796"
SFCC2796,Library Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,1,,,,,,,,,"-122.416, 37.7796"
SFCC2797,Library Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,1,,,,,1,,,,,,,,,"-122.416, 37.7796"
SFCC2798,Library Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,1,,,,,1,,,,,,,,,"-122.416, 37.7796"
SFCC2799,Library Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,,1,,,1,,,1,,,,,,,,,"-122.416, 37.7796"
SFCC2800,Library Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,1,,,,,,,,,"-122.416, 37.7796"
SFCC2801,Library Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,1,,,,,,,,,"-122.416, 37.7796"
SFCC2802,Library Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,1,,,,,,,,,"-122.416, 37.7796"
SFCC2803,Library Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,1,,,,,,,,,"-122.416, 37.7796"
SFCC2804,Library Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.416, 37.7796"
SFCC2805,Library Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,1,,,,1,,,,,"-122.416, 37.7796"
SFCC2806,Library Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,1,,,,1,,,,1,,,1,,,,,1,,,,"-122.416, 37.7796"
SFCC2807,Library Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,1,,,,1,,,,1,,,1,,,,,,,,,"-122.416, 37.7796"
SFCC2808,Library Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,,1,,,1,,,1,,,,,,,,,"-122.416, 37.7796"
SFCC2809,Library Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,,1,,,1,,,1,,,,,,,,,"-122.416, 37.7796"
SFCC2810,Library Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,1,,,,,,,,,"-122.416, 37.7796"
