Unique_ID,Study_ID,Location_ID,Survey_ID,Day_of_Week,Time_of_Day,Date,Start_time,End_time,Conditions,Weather,Temperature,Surveyor,Row_ID,Row_Total,Male,Female,Gender Unknown,Total_Supported_or_Assisted,GroupSize_1,GroupSize_2,GroupSize_3,GroupSize_4,GroupSize_5,GroupSize_6,GroupSize_7,GroupSize_8,GroupSize_9,GroupSize_10+,Notes
898,2018 People Moving Counts,BLT4,Weekend_Evening,Weekend,Evening,20180714,1601,1611,,Sun-Shaded,82,UD4H,1,54,,,,,17,10,3,2,0,0,0,0,0,0,
899,2018 People Moving Counts,BLT4,Weekend_Evening,Weekend,Evening,20180714,1613,1623,,Sun-Shaded,82,UD4H,2,30,16,14,0,1,,,,,,,,,,,
900,2018 People Moving Counts,BLT4,Weekday1_Morning,Weekday,Morning,20180717,0810,0820,,Sun-Shaded,70,UD4H,1,35,,,,,19,6,0,1,0,0,0,0,0,0,
901,2018 People Moving Counts,BLT4,Weekday1_Morning,Weekday,Morning,20180717,0822,0832,,Sun-Shaded,70,UD4H,2,31,13,18,0,0,,,,,,,,,,,
902,2018 People Moving Counts,BLT4,Weekday1_Midday,Weekday,Midday,20180717,1200,1210,,Sun-Shaded,77,UD4H,1,38,,,,,19,8,1,0,0,0,0,0,0,0,
903,2018 People Moving Counts,BLT4,Weekday1_Midday,Weekday,Midday,20180717,1211,1221,,Sun-Shaded,77,UD4H,2,37,25,12,0,0,,,,,,,,,,,
904,2018 People Moving Counts,BLT4,Weekday1_Evening,Weekday,Evening,20180717,1705,1715,,Sun-Shaded,82,UD4H,1,47,,,,,34,5,1,0,0,0,0,0,0,0,
905,2018 People Moving Counts,BLT4,Weekday1_Evening,Weekday,Evening,20180717,1717,1727,,Sun-Shaded,82,UD4H,2,40,24,16,0,0,,,,,,,,,,,
906,2018 People Moving Counts,BLT4,Weekday2_Morning,Weekday,Morning,20180718,0811,0821,,Heavy Clouds,63,UD4H,1,16,,,,,12,2,0,0,0,0,0,0,0,0,
907,2018 People Moving Counts,BLT4,Weekday2_Morning,Weekday,Morning,20180718,0822,0832,,Heavy Clouds,63,UD4H,2,28,16,12,0,0,,,,,,,,,,,
908,2018 People Moving Counts,BLT4,Weekday2_Midday,Weekday,Midday,20180718,1201,1211,,Sun-Shaded,68,UD4H,1,40,,,,,14,5,0,0,0,1,0,0,0,1,
909,2018 People Moving Counts,BLT4,Weekday2_Midday,Weekday,Midday,20180718,1213,1223,,Sun-Shaded,68,UD4H,2,35,16,19,0,0,,,,,,,,,,,
910,2018 People Moving Counts,BLT4,Weekday2_Evening,Weekday,Evening,20180718,1701,1711,,Sun-Shaded,74,UD4H,1,53,,,,,36,1,1,0,0,2,0,0,0,0,
911,2018 People Moving Counts,BLT4,Weekday2_Evening,Weekday,Evening,20180718,1712,1722,,Sun-Shaded,74,UD4H,2,58,27,31,0,1,,,,,,,,,,,
912,2018 People Moving Counts,CID2,Weekend_Midday,Weekend,Midday,20180714,1320,1330,event:cultural_communal,Sun-Exposed,78,UD4H,1,117,,,,,26,18,7,4,2,0,0,1,0,0,
913,2018 People Moving Counts,CID2,Weekend_Midday,Weekend,Midday,20180714,1330,1340,event:cultural_communal,Sun-Exposed,78,UD4H,2,80,32,48,0,2,,,,,,,,,,,
914,2018 People Moving Counts,CID2,Weekend_Evening,Weekend,Evening,20180714,1700,1710,event:cultural_communal,Sun-Shaded,78,UD4H,1,38,,,,,13,4,3,2,0,0,0,0,0,0,
915,2018 People Moving Counts,CID2,Weekend_Evening,Weekend,Evening,20180714,1711,1721,event:cultural_communal,Sun-Shaded,78,UD4H,2,45,26,19,0,0,,,,,,,,,,,
916,2018 People Moving Counts,CID2,Weekday1_Morning,Weekday,Morning,20180719,0817,0827,,Heavy Clouds,56,UD4H,1,6,,,,,6,0,0,0,0,0,0,0,0,0,
917,2018 People Moving Counts,CID2,Weekday1_Morning,Weekday,Morning,20180719,0828,0838,,Heavy Clouds,56,UD4H,2,11,6,5,0,0,,,,,,,,,,,
918,2018 People Moving Counts,CID2,Weekday1_Midday,Weekday,Midday,20180719,1156,1206,,Heavy Clouds,65,UD4H,1,57,,,,,21,11,2,0,0,0,0,1,0,0,
919,2018 People Moving Counts,CID2,Weekday1_Midday,Weekday,Midday,20180719,1207,1217,,Heavy Clouds,65,UD4H,2,43,17,26,0,1,,,,,,,,,,,
920,2018 People Moving Counts,CID2,Weekday1_Evening,Weekday,Evening,20180719,1605,1615,,Heavy Clouds,70,UD4H,1,19,,,,,12,2,1,0,0,0,0,0,0,0,
921,2018 People Moving Counts,CID2,Weekday1_Evening,Weekday,Evening,20180719,1616,1626,,Heavy Clouds,70,UD4H,2,36,23,13,0,0,,,,,,,,,,,
922,2018 People Moving Counts,CID2,Weekday2_Morning,Weekday,Morning,20180720,0819,0829,,Heavy Clouds,57,UD4H,1,8,,,,,6,1,0,0,0,0,0,0,0,0,
923,2018 People Moving Counts,CID2,Weekday2_Morning,Weekday,Morning,20180720,0830,0840,,Heavy Clouds,57,UD4H,2,12,7,5,0,0,,,,,,,,,,,
924,2018 People Moving Counts,CID2,Weekday2_Midday,Weekday,Midday,20180720,1210,1220,,Sun-Shaded,66,UD4H,1,28,,,,,15,5,1,0,0,0,0,0,0,0,
925,2018 People Moving Counts,CID2,Weekday2_Midday,Weekday,Midday,20180720,1221,1231,,Sun-Shaded,66,UD4H,2,33,15,18,0,1,,,,,,,,,,,
926,2018 People Moving Counts,CID2,Weekday2_Evening,Weekday,Evening,20180720,1608,1618,,Sun-Exposed,73,UD4H,1,19,,,,,15,2,0,0,0,0,0,0,0,0,
927,2018 People Moving Counts,CID2,Weekday2_Evening,Weekday,Evening,20180720,1620,1630,,Sun-Exposed,73,UD4H,2,37,17,20,0,0,,,,,,,,,,,
928,2018 People Moving Counts,WAL4,Weekday1_Morning,Weekday,Morning,20180822,0921,0931,,Light Clouds,72,UD4H,1,7,,,,,5,1,0,0,0,0,0,0,0,0,
929,2018 People Moving Counts,WAL4,Weekday1_Morning,Weekday,Morning,20180822,0941,0951,,Light Clouds,72,UD4H,2,7,4,3,0,0,,,,,,,,,,,
930,2018 People Moving Counts,WAL4,Weekday1_Midday,Weekday,Midday,20180821,1314,1324,,Sun-Exposed,81,UD4H,1,25,,,,,13,6,0,0,0,0,0,0,0,0,
931,2018 People Moving Counts,WAL4,Weekday1_Midday,Weekday,Midday,20180821,1325,1335,,Sun-Exposed,81,UD4H,2,16,7,9,0,3,,,,,,,,,,,
932,2018 People Moving Counts,WAL4,Weekday1_Evening,Weekday,Evening,20180821,1717,1727,,Light Clouds,86,UD4H,1,34,,,,,11,9,0,0,1,0,0,0,0,0,
933,2018 People Moving Counts,WAL4,Weekday1_Evening,Weekday,Evening,20180821,1729,1739,,Light Clouds,86,UD4H,2,22,6,16,0,0,,,,,,,,,,,
934,2018 People Moving Counts,WAL4,Weekday2_Morning,Weekday,Morning,20180823,0946,0956,,Heavy Clouds,59,UD4H,1,4,,,,,4,0,0,0,0,0,0,0,0,0,
935,2018 People Moving Counts,WAL4,Weekday2_Morning,Weekday,Morning,20180823,0956,1006,,Heavy Clouds,59,UD4H,2,7,3,4,0,0,,,,,,,,,,,
936,2018 People Moving Counts,WAL4,Weekday2_Midday,Weekday,Midday,20180823,1343,1353,,Light Clouds,68,UD4H,1,30,,,,,10,7,2,0,0,0,0,0,0,0,
937,2018 People Moving Counts,WAL4,Weekday2_Midday,Weekday,Midday,20180823,1353,1403,,Light Clouds,68,UD4H,2,22,10,12,0,0,,,,,,,,,,,
938,2018 People Moving Counts,WAL4,Weekday2_Evening,Weekday,Evening,20180823,1706,1716,,Sun-Shaded,71,UD4H,1,29,,,,,13,8,0,0,0,0,0,0,0,0,
939,2018 People Moving Counts,WAL4,Weekday2_Evening,Weekday,Evening,20180823,1729,1739,,Sun-Shaded,71,UD4H,2,28,13,15,0,0,,,,,,,,,,,
940,2018 People Moving Counts,WAL4,Weekend_Midday,Weekend,Midday,20180825,1327,1337,,Heavy Clouds,62,UD4H,1,22,,,,,10,6,0,0,0,0,0,0,0,0,
941,2018 People Moving Counts,WAL4,Weekend_Midday,Weekend,Midday,20180825,1337,1347,,Heavy Clouds,62,UD4H,2,21,12,9,0,0,,,,,,,,,,,
942,2018 People Moving Counts,WAL4,Weekend_Evening,Weekend,Evening,20180825,1718,1728,,Heavy Clouds,62,UD4H,1,36,,,,,15,7,1,1,0,0,0,0,0,0,
943,2018 People Moving Counts,WAL4,Weekend_Evening,Weekend,Evening,20180825,1729,1739,,Heavy Clouds,62,UD4H,2,45,23,22,0,2,,,,,,,,,,,
944,2018 People Moving Counts,DEN2,Weekend_Midday,Weekend,Midday,20180721,1332,1342,,Sun-Exposed,71,UD4H,1,26,,,,,14,3,2,0,0,0,0,0,0,0,
945,2018 People Moving Counts,DEN2,Weekend_Midday,Weekend,Midday,20180721,1343,1353,,Sun-Exposed,71,UD4H,2,19,14,5,0,0,,,,,,,,,,,
946,2018 People Moving Counts,DEN2,Weekend_Evening,Weekend,Evening,20180721,1716,1726,,Sun-Shaded,73,UD4H,1,27,,,,,9,4,2,1,0,0,0,0,0,0,
947,2018 People Moving Counts,DEN2,Weekend_Evening,Weekend,Evening,20180721,1726,1736,,Sun-Shaded,73,UD4H,2,42,18,24,0,4,,,,,,,,,,,
948,2018 People Moving Counts,DEN2,Weekday1_Morning,Weekday,Morning,20180723,0932,0942,,Sun-Shaded,70,UD4H,1,27,,,,,23,2,0,0,0,0,0,0,0,0,
949,2018 People Moving Counts,DEN2,Weekday1_Morning,Weekday,Morning,20180723,0943,0953,,Sun-Shaded,70,UD4H,2,29,18,11,0,0,,,,,,,,,,,
950,2018 People Moving Counts,DEN2,Weekday1_Midday,Weekday,Midday,20180723,1310,1320,,Sun-Shaded,79,UD4H,1,67,,,,,40,9,3,0,0,0,0,0,0,0,
951,2018 People Moving Counts,DEN2,Weekday1_Midday,Weekday,Midday,20180723,1321,1331,,Sun-Shaded,79,UD4H,2,51,39,12,0,0,,,,,,,,,,,
952,2018 People Moving Counts,DEN2,Weekday1_Evening,Weekday,Evening,20180723,1602,1612,,Sun-Shaded,85,UD4H,1,30,,,,,20,3,0,1,0,0,0,0,0,0,
953,2018 People Moving Counts,DEN2,Weekday1_Evening,Weekday,Evening,20180723,1613,1623,,Sun-Shaded,85,UD4H,2,35,22,12,1,1,,,,,,,,,,,
954,2018 People Moving Counts,DEN2,Weekday2_Evening,Weekday,Evening,20180905,1710,1720,,Sun-Shaded,83,UD4H,1,61,,,,,37,9,2,0,0,0,0,0,0,0,
955,2018 People Moving Counts,DEN2,Weekday2_Evening,Weekday,Evening,20180905,1721,1731,,Sun-Shaded,83,UD4H,2,52,34,18,0,2,,,,,,,,,,,
956,2018 People Moving Counts,DEN2,Weekday2_Morning,Weekday,Morning,20180724,0949,0959,,Sun-Shaded,66,UD4H,1,29,,,,,27,1,0,0,0,0,0,0,0,0,
957,2018 People Moving Counts,DEN2,Weekday2_Morning,Weekday,Morning,20180724,0959,1009,,Sun-Shaded,66,UD4H,2,30,24,6,0,0,,,,,,,,,,,
958,2018 People Moving Counts,DEN2,Weekday2_Midday,Weekday,Midday,20180724,1319,1329,,Sun-Shaded,78,UD4H,1,59,,,,,36,10,1,0,0,0,0,0,0,0,
959,2018 People Moving Counts,DEN2,Weekday2_Midday,Weekday,Midday,20180724,1329,1339,,Sun-Shaded,78,UD4H,2,36,25,11,0,0,,,,,,,,,,,
960,2018 People Moving Counts,COM4,Weekday1_Morning,Weekday,Morning,20180719,0819,0829,,Heavy Clouds,61,UD4H,1,62,,,,,34,9,2,1,0,0,0,0,0,0,
961,2018 People Moving Counts,COM4,Weekday1_Morning,Weekday,Morning,20180719,0830,0840,,Heavy Clouds,61,UD4H,2,79,39,40,0,1,,,,,,,,,,,
962,2018 People Moving Counts,COM4,Weekday1_Midday,Weekday,Midday,20180719,1208,1218,,Heavy Clouds,62,UD4H,1,169,,,,,53,26,7,8,1,1,0,0,0,0,
963,2018 People Moving Counts,COM4,Weekday1_Midday,Weekday,Midday,20180719,1219,1229,,Heavy Clouds,62,UD4H,2,232,109,123,0,1,,,,,,,,,,,
964,2018 People Moving Counts,COM4,Weekday1_Evening,Weekday,Evening,20180719,1610,1620,,Heavy Clouds,68,UD4H,1,164,,,,,54,29,10,3,0,0,0,0,0,1,
965,2018 People Moving Counts,COM4,Weekday1_Evening,Weekday,Evening,20180719,1621,1631,,Heavy Clouds,68,UD4H,2,161,93,68,0,0,,,,,,,,,,,
966,2018 People Moving Counts,COM4,Weekday2_Morning,Weekday,Morning,20180720,0816,0826,,Heavy Clouds,59,UD4H,1,59,,,,,43,4,1,0,1,0,0,0,0,0,
967,2018 People Moving Counts,COM4,Weekday2_Morning,Weekday,Morning,20180720,0827,0837,,Heavy Clouds,59,UD4H,2,77,47,30,0,0,,,,,,,,,,,
968,2018 People Moving Counts,COM4,Weekday2_Midday,Weekday,Midday,20180720,1205,1215,,Sun-Shaded,65,UD4H,1,183,,,,,55,25,6,5,2,2,0,1,0,1,
969,2018 People Moving Counts,COM4,Weekday2_Midday,Weekday,Midday,20180720,1215,1225,,Sun-Shaded,65,UD4H,2,201,115,86,0,2,,,,,,,,,,,
970,2018 People Moving Counts,COM4,Weekday2_Evening,Weekday,Evening,20180720,1612,1622,,Sun-Shaded,70,UD4H,1,211,,,,,57,41,7,4,4,1,0,0,1,0,
971,2018 People Moving Counts,COM4,Weekday2_Evening,Weekday,Evening,20180720,1624,1634,,Sun-Shaded,70,UD4H,2,240,121,119,0,1,,,,,,,,,,,
972,2018 People Moving Counts,COM4,Weekend_Midday,Weekend,Midday,20180721,1205,1215,,Sun-Shaded,68,UD4H,1,206,,,,,40,38,5,5,1,4,1,0,1,1,
973,2018 People Moving Counts,COM4,Weekend_Midday,Weekend,Midday,20180721,1216,1226,,Sun-Shaded,68,UD4H,2,215,112,102,1,1,,,,,,,,,,,
974,2018 People Moving Counts,COM4,Weekend_Evening,Weekend,Evening,20180721,1609,1619,,Sun-Shaded,73,UD4H,1,319,,,,,44,54,14,13,6,1,3,2,0,0,
975,2018 People Moving Counts,COM4,Weekend_Evening,Weekend,Evening,20180721,1620,1630,,Sun-Shaded,73,UD4H,2,231,110,121,0,0,,,,,,,,,,,
976,2018 People Moving Counts,COl2,Weekend_Midday,Weekend,Midday,20180728,1304,1314,,Sun-Shaded,72,UD4H,1,35,,,,,19,8,0,0,0,0,0,0,0,0,
977,2018 People Moving Counts,COl2,Weekend_Midday,Weekend,Midday,20180728,1315,1325,,Sun-Shaded,72,UD4H,2,28,16,12,0,0,,,,,,,,,,,
978,2018 People Moving Counts,COl2,Weekend_Evening,Weekend,Evening,20180728,1648,1658,,Sun-Shaded,84,UD4H,1,32,,,,,11,7,1,1,0,0,0,0,0,0,
979,2018 People Moving Counts,COl2,Weekend_Evening,Weekend,Evening,20180728,1659,1709,,Sun-Shaded,84,UD4H,2,19,10,9,0,0,,,,,,,,,,,
980,2018 People Moving Counts,COl2,Weekday1_Morning,Weekday,Morning,20180730,0915,0925,event:roadwork_construction,Sun-Shaded,68,UD4H,1,16,,,,,11,1,1,0,0,0,0,0,0,0,
981,2018 People Moving Counts,COl2,Weekday1_Morning,Weekday,Morning,20180730,0925,0935,event:roadwork_construction,Sun-Shaded,68,UD4H,2,12,5,7,0,0,,,,,,,,,,,
982,2018 People Moving Counts,COl2,Weekday1_Midday,Weekday,Midday,20180730,1307,1317,,Sun-Shaded,84,UD4H,1,64,,,,,18,10,2,0,2,0,0,0,0,1,
983,2018 People Moving Counts,COl2,Weekday1_Midday,Weekday,Midday,20180730,1317,1327,,Sun-Shaded,84,UD4H,2,30,13,17,0,0,,,,,,,,,,,
984,2018 People Moving Counts,COl2,Weekday1_Evening,Weekday,Evening,20180730,1706,1716,,Sun-Shaded,86,UD4H,1,27,,,,,16,4,1,0,0,0,0,0,0,0,
985,2018 People Moving Counts,COl2,Weekday1_Evening,Weekday,Evening,20180730,1716,1726,,Sun-Shaded,86,UD4H,2,25,15,10,0,1,,,,,,,,,,,
986,2018 People Moving Counts,COl2,Weekday2_Morning,Weekday,Morning,20180801,0910,0920,"event:commercial_event, event:roadwork_construction",Heavy Clouds,61,UD4H,1,19,,,,,7,1,2,1,0,0,0,0,0,0,
987,2018 People Moving Counts,COl2,Weekday2_Morning,Weekday,Morning,20180801,0921,0931,"event:commercial_event, event:roadwork_construction",Heavy Clouds,61,UD4H,2,11,7,4,0,0,,,,,,,,,,,
988,2018 People Moving Counts,COl2,Weekday2_Midday,Weekday,Midday,20180801,1248,1258,event:roadwork_construction,Light Clouds,66,UD4H,1,7,,,,,5,1,0,0,0,0,0,0,0,0,
989,2018 People Moving Counts,COl2,Weekday2_Midday,Weekday,Midday,20180801,1258,1308,event:roadwork_construction,Light Clouds,66,UD4H,2,28,14,13,1,0,,,,,,,,,,,
1021,2018 People Moving Counts,GPR3,Weekend_Midday,Weekend,Midday,20180908,1206,1216,,Heavy Clouds,66,UD4H,2,23,10,13,0,0,,,,,,,,,,,
990,2018 People Moving Counts,COl2,Weekday2_Evening,Weekday,Evening,20180801,1643,1653,,Sun-Shaded,72,UD4H,1,54,,,,,16,12,1,0,1,1,0,0,0,0,
991,2018 People Moving Counts,COl2,Weekday2_Evening,Weekday,Evening,20180801,1653,1703,,Sun-Shaded,72,UD4H,2,48,18,29,1,1,,,,,,,,,,,
992,2018 People Moving Counts,MTB1,Weekday1_Morning,Weekday,Morning,20180726,0931,0941,,Sun-Shaded,72,UD4H,1,12,,,,,8,2,0,0,0,0,0,0,0,0,
993,2018 People Moving Counts,MTB1,Weekday1_Morning,Weekday,Morning,20180726,0942,0952,,Sun-Shaded,72,UD4H,2,8,7,1,0,0,,,,,,,,,,,
994,2018 People Moving Counts,MTB1,Weekday1_Midday,Weekday,Midday,20180726,1320,1330,,Sun-Shaded,83,UD4H,1,4,,,,,4,0,0,0,0,0,0,0,0,0,
995,2018 People Moving Counts,MTB1,Weekday1_Midday,Weekday,Midday,20180726,1330,1340,,Sun-Shaded,83,UD4H,2,8,4,4,0,1,,,,,,,,,,,
996,2018 People Moving Counts,MTB1,Weekday1_Evening,Weekday,Evening,20180726,1713,1723,,Sun-Shaded,91,UD4H,1,6,,,,,6,0,0,0,0,0,0,0,0,0,
997,2018 People Moving Counts,MTB1,Weekday1_Evening,Weekday,Evening,20180726,1724,1734,,Sun-Shaded,91,UD4H,2,7,4,3,0,0,,,,,,,,,,,
998,2018 People Moving Counts,MTB1,Weekday2_Morning,Weekday,Morning,20180727,0800,0810,,Sun-Shaded,61,UD4H,1,2,,,,,2,0,0,0,0,0,0,0,0,0,
999,2018 People Moving Counts,MTB1,Weekday2_Morning,Weekday,Morning,20180727,0810,0820,,Sun-Shaded,61,UD4H,2,3,3,0,0,0,,,,,,,,,,,
1000,2018 People Moving Counts,MTB1,Weekday2_Midday,Weekday,Midday,20180727,1206,1216,,Sun-Shaded,75,UD4H,1,12,,,,,8,2,0,0,0,0,0,0,0,0,
1001,2018 People Moving Counts,MTB1,Weekday2_Midday,Weekday,Midday,20180727,1216,1226,,Sun-Shaded,75,UD4H,2,14,5,9,0,1,,,,,,,,,,,
1002,2018 People Moving Counts,MTB1,Weekday2_Evening,Weekday,Evening,20180727,1600,1610,,Sun-Shaded,85,UD4H,1,14,,,,,10,2,0,0,0,0,0,0,0,0,
1003,2018 People Moving Counts,MTB1,Weekday2_Evening,Weekday,Evening,20180727,1610,1620,,Sun-Shaded,85,UD4H,2,14,5,9,0,0,,,,,,,,,,,
1004,2018 People Moving Counts,MTB1,Weekend_Midday,Weekend,Midday,20180728,1200,1210,,Sun-Shaded,72,UD4H,1,15,,,,,8,2,1,0,0,0,0,0,0,0,
1005,2018 People Moving Counts,MTB1,Weekend_Midday,Weekend,Midday,20180728,1211,1221,,Sun-Shaded,72,UD4H,2,9,8,1,0,0,,,,,,,,,,,
1006,2018 People Moving Counts,MTB1,Weekend_Evening,Weekend,Evening,20180728,1600,1610,,Sun-Shaded,84,UD4H,1,7,,,,,7,0,0,0,0,0,0,0,0,0,
1007,2018 People Moving Counts,MTB1,Weekend_Evening,Weekend,Evening,20180728,1610,1620,,Sun-Shaded,84,UD4H,2,3,2,1,0,1,,,,,,,,,,,
1008,2018 People Moving Counts,GPR3,Weekday1_Morning,Weekday,Morning,20180906,0845,0855,,Sun-Shaded,63,UD4H,1,2,,,,,2,0,0,0,0,0,0,0,0,0,
1009,2018 People Moving Counts,GPR3,Weekday1_Morning,Weekday,Morning,20180906,0858,0908,,Sun-Shaded,63,UD4H,2,2,0,1,1,1,,,,,,,,,,,
1010,2018 People Moving Counts,GPR3,Weekday1_Midday,Weekday,Midday,20180906,1228,1238,,Sun-Shaded,73,UD4H,1,4,,,,,4,0,0,0,0,0,0,0,0,0,
1011,2018 People Moving Counts,GPR3,Weekday1_Midday,Weekday,Midday,20180906,1239,1249,,Sun-Shaded,73,UD4H,2,11,7,4,0,0,,,,,,,,,,,
1012,2018 People Moving Counts,GPR3,Weekday1_Evening,Weekday,Evening,20180906,1632,1642,,Sun-Shaded,81,UD4H,1,14,,,,,10,2,0,0,0,0,0,0,0,0,
1013,2018 People Moving Counts,GPR3,Weekday1_Evening,Weekday,Evening,20180906,1642,1652,,Sun-Shaded,81,UD4H,2,9,4,5,0,0,,,,,,,,,,,
1014,2018 People Moving Counts,GPR3,Weekday2_Morning,Weekday,Morning,20180907,0855,0905,,Light Clouds,61,UD4H,1,5,,,,,3,1,0,0,0,0,0,0,0,0,
1015,2018 People Moving Counts,GPR3,Weekday2_Morning,Weekday,Morning,20180907,0905,0915,,Light Clouds,61,UD4H,2,5,2,3,0,0,,,,,,,,,,,
1016,2018 People Moving Counts,GPR3,Weekday2_Midday,Weekday,Midday,20180907,1220,1230,,Sun-Shaded,63,UD4H,1,16,,,,,12,2,0,0,0,0,0,0,0,0,
1017,2018 People Moving Counts,GPR3,Weekday2_Midday,Weekday,Midday,20180907,1230,1240,,Sun-Shaded,63,UD4H,2,25,9,16,0,1,,,,,,,,,,,
1018,2018 People Moving Counts,GPR3,Weekday2_Evening,Weekday,Evening,20180907,1607,1617,,Light Clouds,72,UD4H,1,25,,,,,11,4,2,0,0,0,0,0,0,0,
1019,2018 People Moving Counts,GPR3,Weekday2_Evening,Weekday,Evening,20180907,1618,1628,,Light Clouds,72,UD4H,2,13,2,11,0,2,,,,,,,,,,,
1020,2018 People Moving Counts,GPR3,Weekend_Midday,Weekend,Midday,20180908,1155,1205,,Heavy Clouds,66,UD4H,1,13,,,,,8,1,1,0,0,0,0,0,0,0,
1022,2018 People Moving Counts,GPR3,Weekend_Evening,Weekend,Evening,20180908,1626,1636,,Light Clouds,69,UD4H,1,11,,,,,3,4,0,0,0,0,0,0,0,0,
1023,2018 People Moving Counts,GPR3,Weekend_Evening,Weekend,Evening,20180908,1637,1647,,Light Clouds,69,UD4H,2,9,6,3,0,1,,,,,,,,,,,
1024,2018 People Moving Counts,PIO4,Weekend_Midday,Weekend,Midday,20180714,1256,1306,,Sun-Exposed,70,UD4H,1,26,,,,,8,6,2,0,0,0,0,0,0,0,
1025,2018 People Moving Counts,PIO4,Weekend_Midday,Weekend,Midday,20180714,1307,1317,,Sun-Exposed,70,UD4H,2,14,8,6,0,0,,,,,,,,,,,
1026,2018 People Moving Counts,PIO4,Weekend_Evening,Weekend,Evening,20180714,1701,1711,,Sun-Exposed,79,UD4H,1,21,,,,,11,5,0,0,0,0,0,0,0,0,
1027,2018 People Moving Counts,PIO4,Weekend_Evening,Weekend,Evening,20180714,1712,1722,,Sun-Exposed,79,UD4H,2,36,24,12,0,2,,,,,,,,,,,
1028,2018 People Moving Counts,PIO4,Weekday1_Morning,Weekday,Morning,20180716,0910,0920,,Sun-Shaded,66,UD4H,1,38,,,,,32,3,0,0,0,0,0,0,0,0,
1029,2018 People Moving Counts,PIO4,Weekday1_Morning,Weekday,Morning,20180716,0921,0931,,Sun-Shaded,66,UD4H,2,30,14,16,0,0,,,,,,,,,,,
1030,2018 People Moving Counts,PIO4,Weekday1_Midday,Weekday,Midday,20180716,1259,1309,,Sun-Exposed,78,UD4H,1,99,,,,,56,13,3,2,0,0,0,0,0,0,
1031,2018 People Moving Counts,PIO4,Weekday1_Midday,Weekday,Midday,20180716,1312,1322,,Sun-Exposed,78,UD4H,2,47,26,21,0,1,,,,,,,,,,,
1032,2018 People Moving Counts,PIO4,Weekday1_Evening,Weekday,Evening,20180716,1700,1710,,Sun-Exposed,87,UD4H,1,67,,,,,44,6,1,2,0,0,0,0,0,0,
1033,2018 People Moving Counts,PIO4,Weekday1_Evening,Weekday,Evening,20180716,1711,1721,,Sun-Exposed,87,UD4H,2,62,46,16,0,0,,,,,,,,,,,
1034,2018 People Moving Counts,PIO4,Weekday2_Morning,Weekday,Morning,20180717,0840,0850,,Sun-Shaded,66,UD4H,1,49,,,,,42,2,1,0,0,0,0,0,0,0,
1035,2018 People Moving Counts,PIO4,Weekday2_Morning,Weekday,Morning,20180717,0851,0901,,Sun-Shaded,66,UD4H,2,59,39,20,0,0,,,,,,,,,,,
1036,2018 People Moving Counts,PIO4,Weekday2_Midday,Weekday,Midday,20180717,1251,1301,,Sun-Exposed,77,UD4H,1,108,,,,,50,22,2,2,0,0,0,0,0,0,
1037,2018 People Moving Counts,PIO4,Weekday2_Midday,Weekday,Midday,20180717,1302,1312,,Sun-Exposed,77,UD4H,2,87,50,37,0,0,,,,,,,,,,,
1038,2018 People Moving Counts,PIO4,Weekday2_Evening,Weekday,Evening,20180717,1652,1702,,Sun-Exposed,78,UD4H,1,49,,,,,39,5,0,0,0,0,0,0,0,0,
1039,2018 People Moving Counts,PIO4,Weekday2_Evening,Weekday,Evening,20180717,1703,1713,,Sun-Exposed,78,UD4H,2,59,33,26,0,1,,,,,,,,,,,
1040,2018 People Moving Counts,COM2,Weekend_Midday,Weekend,Midday,20180714,1309,1319,event:cultural_communal,Sun-Shaded,79,UD4H,1,283,,,,,69,47,15,11,3,1,0,0,0,1,
1041,2018 People Moving Counts,COM2,Weekend_Midday,Weekend,Midday,20180714,1320,1330,event:cultural_communal,Sun-Shaded,79,UD4H,2,320,175,145,0,0,,,,,,,,,,,
1042,2018 People Moving Counts,COM2,Weekend_Evening,Weekend,Evening,20180714,1812,1822,,Sun-Shaded,84,UD4H,1,293,,,,,78,54,18,6,3,1,0,1,0,0,
1043,2018 People Moving Counts,COM2,Weekend_Evening,Weekend,Evening,20180714,1823,1833,,Sun-Shaded,84,UD4H,2,201,100,101,0,1,,,,,,,,,,,
1044,2018 People Moving Counts,COM2,Weekday1_Morning,Weekday,Morning,20180717,0914,0924,,Sun-Shaded,69,UD4H,1,113,,,,,69,17,2,1,0,0,0,0,0,0,
1045,2018 People Moving Counts,COM2,Weekday1_Morning,Weekday,Morning,20180717,0924,0934,,Sun-Shaded,69,UD4H,2,131,66,65,0,2,,,,,,,,,,,
1046,2018 People Moving Counts,COM2,Weekday1_Midday,Weekday,Midday,20180717,1306,1316,,Sun-Shaded,83,UD4H,1,290,,,,,115,47,10,7,2,1,1,0,0,0,
1047,2018 People Moving Counts,COM2,Weekday1_Midday,Weekday,Midday,20180717,1317,1327,,Sun-Shaded,83,UD4H,2,275,150,125,0,1,,,,,,,,,,,
1048,2018 People Moving Counts,COM2,Weekday1_Evening,Weekday,Evening,20180717,1714,1724,,Sun-Exposed,87,UD4H,1,240,,,,,118,37,6,3,2,0,0,1,0,0,
1049,2018 People Moving Counts,COM2,Weekday1_Evening,Weekday,Evening,20180717,1724,1734,,Sun-Exposed,87,UD4H,2,241,124,114,3,0,,,,,,,,,,,
